SITC Revision 3 Product Code,SITC Revision 3 Product Description,NACE Revision 1 Product Code,NACE Revision 1 Product Description
68322,Nickel tube/pipe/etc,274,Basic precious and non-ferrous metals 
68323,Nickel powder/flakes,274,Basic precious and non-ferrous metals 
68324,Nickel plate/sheet/foil,274,Basic precious and non-ferrous metals 
68411,Aluminium not alloyed uw,274,Basic precious and non-ferrous metals 
68412,"Aluminium alloys,unwrgh",274,Basic precious and non-ferrous metals 
68420,  UN Special Code,274,Basic precious and non-ferrous metals 
68421,Aluminium bars/rod/prof.,274,Basic precious and non-ferrous metals 
68422,Aluminium/alloy wire,274,Basic precious and non-ferrous metals 
68423,Alumnm plate/sheet t>0.2,274,Basic precious and non-ferrous metals 
68424,Aluminium foil     t<0.2,274,Basic precious and non-ferrous metals 
68425,Aluminium powders/flakes,274,Basic precious and non-ferrous metals 
68426,Aluminium tubes/pipes,274,Basic precious and non-ferrous metals 
68427,Aluminium tube fittings,274,Basic precious and non-ferrous metals 
68511,Unrefined lead/alloys,274,Basic precious and non-ferrous metals 
68512,Refined lead,274,Basic precious and non-ferrous metals 
68521,Lead bar/rod/prof/wire,274,Basic precious and non-ferrous metals 
68522,Lead plate/sheet/strip,274,Basic precious and non-ferrous metals 
68524,Lead tubes/fittings/etc,274,Basic precious and non-ferrous metals 
68611,Zinc not alloyed unwrt,274,Basic precious and non-ferrous metals 
68612,Zinc alloys unwrought,274,Basic precious and non-ferrous metals 
68631,Zinc bar/rod/prof/wire,274,Basic precious and non-ferrous metals 
68632,Zinc sheet/strip/foil,274,Basic precious and non-ferrous metals 
68633,Zinc powders/dust/flake,274,Basic precious and non-ferrous metals 
68634,Zinc tubes/fittings/etc,274,Basic precious and non-ferrous metals 
68711,Tin not alloyed unwrt,274,Basic precious and non-ferrous metals 
68712,Tin alloys unwrought,274,Basic precious and non-ferrous metals 
68721,Tin bar/rod/wire/profile,274,Basic precious and non-ferrous metals 
68722,Tin sheet/plate/etc t>.2,274,Basic precious and non-ferrous metals 
68723,Tin foil+backed     t<.2,274,Basic precious and non-ferrous metals 
68724,Tin tubes/fittings/etc,274,Basic precious and non-ferrous metals 
6890,  UN Special Code,274,Basic precious and non-ferrous metals 
68910,  UN Special Code,274,Basic precious and non-ferrous metals 
68911,Tungsten unwrought/waste,274,Basic precious and non-ferrous metals 
68912,Molybdenum unwrght/waste,274,Basic precious and non-ferrous metals 
68913,Tantalum unwrought/waste,274,Basic precious and non-ferrous metals 
68914,Magnesium waste/scrap,274,Basic precious and non-ferrous metals 
68915,Magnesium unwrought,274,Basic precious and non-ferrous metals 
68981,Cobalt mattes/waste,274,Basic precious and non-ferrous metals 
68982,Cadmium unwrought/waste,274,Basic precious and non-ferrous metals 
68983,Titanium unwrought/waste,274,Basic precious and non-ferrous metals 
68984,Zirconium unwrt/waste,274,Basic precious and non-ferrous metals 
68991,Beryllium unwrght/waste,274,Basic precious and non-ferrous metals 
68992,Bismuth/articles/waste,274,Basic precious and non-ferrous metals 
68993,Antimony/articles/waste,274,Basic precious and non-ferrous metals 
68994,Manganese/articles/waste,274,Basic precious and non-ferrous metals 
68995,Chromium/articles/waste,274,Basic precious and non-ferrous metals 
68996,Germanium/articles/waste,274,Basic precious and non-ferrous metals 
68997,Bvanadium/articles/waste,274,Basic precious and non-ferrous metals 
68998,"Base mtl nes unwrt,waste",274,Basic precious and non-ferrous metals 
68999,Cermets/articles/waste,274,Basic precious and non-ferrous metals 
69981,Cobalt wrt/articles nes,274,Basic precious and non-ferrous metals 
69983,Cadmium wrt/articles nes,274,Basic precious and non-ferrous metals 
69985,Titanium wrt/artics nes,274,Basic precious and non-ferrous metals 
69987,Zirconium wrt/artics nes,274,Basic precious and non-ferrous metals 
69990,  UN Special Code,274,Basic precious and non-ferrous metals 
69991,Tungsten wrt/artics nes,274,Basic precious and non-ferrous metals 
69992,Molybdenm wrt/artics nes,274,Basic precious and non-ferrous metals 
69993,Tantalum wrt/artics nes,274,Basic precious and non-ferrous metals 
69994,Magnesium wrt/artics nes,274,Basic precious and non-ferrous metals 
69995,Beryllium wrt/artics nes,274,Basic precious and non-ferrous metals 
69999,Base mtls nes wrt/artics,274,Basic precious and non-ferrous metals 
97101,"Nonmon gld unwrt,semi-mf",274,Basic precious and non-ferrous metals 
97102,"Rolled gld unwkd,semi-mf",274,Basic precious and non-ferrous metals 
97103,"Gold sweepings,waste etc",274,Basic precious and non-ferrous metals 
69111,Iron/st bridges/sections,281,Structural metal products
69112,Iron/st towers/lat masts,281,Structural metal products
69113,Iron/st doors/windows,281,Structural metal products
69114,Iron/st props/scaffold,281,Structural metal products
69119,Irn/steel structure nes,281,Structural metal products
69121,Aluminium doors/windows,281,Structural metal products
69129,"Structures,parts alumnm",281,Structural metal products
8110,Prefabricated buildings,281,Structural metal products
69211,Iron/steel tanks/vats,282,"Tanks, reservoirs, central heating radiators and boilers"
69212,Aluminium tanks/vats,282,"Tanks, reservoirs, central heating radiators and boilers"
69243,Irn/stl comp gas tanks,282,"Tanks, reservoirs, central heating radiators and boilers"
69244,Aluminium comp gas tanks,282,"Tanks, reservoirs, central heating radiators and boilers"
81211,"Radiators, parts thereof",282,"Tanks, reservoirs, central heating radiators and boilers"
81217,Central heat boilers n-e,282,"Tanks, reservoirs, central heating radiators and boilers"
81219,Parts for c-heat boilers,282,"Tanks, reservoirs, central heating radiators and boilers"
71111,Steam boilers exc cent-h,283,Steam generators
71112,Super-heat water boilers,283,Steam generators
71121,Aux plant for boilers,283,Steam generators
71122,Steam condensers,283,Steam generators
71191,Pts nes of boilers 711.1,283,Steam generators
71192,Pts nes boiler equ 711.2,283,Steam generators
71871,Nuclear reactors,283,Steam generators
71878,Nuclear reactor parts,283,Steam generators
6951,Hand tools agric/forest,286,"Cutlery, tools and general hardware"
69521,Hand saws,286,"Cutlery, tools and general hardware"
69522,Files/rasps/etc,286,"Cutlery, tools and general hardware"
69523,"Pliers,pincers,snips,ets",286,"Cutlery, tools and general hardware"
6953,Wrenches and spanners,286,"Cutlery, tools and general hardware"
69541,Tools drill/thread/tap,286,"Cutlery, tools and general hardware"
69542,Hammers,286,"Cutlery, tools and general hardware"
69543,Planes/chisels/gouges,286,"Cutlery, tools and general hardware"
69544,Screwdrivers,286,"Cutlery, tools and general hardware"
69545,Household tools nes,286,"Cutlery, tools and general hardware"
69546,Hand tools nes,286,"Cutlery, tools and general hardware"
69547,Vices/clamps/etc,286,"Cutlery, tools and general hardware"
69548,Anvil/p.forges/h.grinder,286,"Cutlery, tools and general hardware"
69549,Hand tools sets,286,"Cutlery, tools and general hardware"
69551,Band saw blades,286,"Cutlery, tools and general hardware"
69552,Steel circular saw blade,286,"Cutlery, tools and general hardware"
69553,Circular saw blades nes,286,"Cutlery, tools and general hardware"
69554,Chain saw blades,286,"Cutlery, tools and general hardware"
69555,Straight saw bl for metl,286,"Cutlery, tools and general hardware"
69559,Saw blades nes,286,"Cutlery, tools and general hardware"
69561,Cutting blades for machn,286,"Cutlery, tools and general hardware"
69562,Carbide tool tips etc,286,"Cutlery, tools and general hardware"
69563,Rock etc drilling tools,286,"Cutlery, tools and general hardware"
69564,Parts to insert in tools,286,"Cutlery, tools and general hardware"
6957,Mixed hand tool sets,286,"Cutlery, tools and general hardware"
69631,Razors non-electric,286,"Cutlery, tools and general hardware"
69635,Safety razor blades,286,"Cutlery, tools and general hardware"
69638,Mtl parts non-elec razor,286,"Cutlery, tools and general hardware"
6964,Scissors/scissor blades,286,"Cutlery, tools and general hardware"
69651,Paper knife/pencil sharp,286,"Cutlery, tools and general hardware"
69655,Manicure/pedicure sets,286,"Cutlery, tools and general hardware"
69659,Cutlery articles nes,286,"Cutlery, tools and general hardware"
69661,Plated table cutlery set,286,"Cutlery, tools and general hardware"
69662,Cutlery sets nes,286,"Cutlery, tools and general hardware"
69663,"Cutlery,plated,not sets",286,"Cutlery, tools and general hardware"
69669,"Cutlery nes, not in sets",286,"Cutlery, tools and general hardware"
6968,Knives and blades nes,286,"Cutlery, tools and general hardware"
6990,  UN Special Code,286,"Cutlery, tools and general hardware"
69911,Locks/keys/clasps/parts,286,"Cutlery, tools and general hardware"
69913,Hinges - base metal,286,"Cutlery, tools and general hardware"
69914,Castors - base metal,286,"Cutlery, tools and general hardware"
69915,Base mtl vehicle fitment,286,"Cutlery, tools and general hardware"
69916,Base mtl building fitmnt,286,"Cutlery, tools and general hardware"
69917,Base mtl furnit fitment,286,"Cutlery, tools and general hardware"
69919,Base mtl bracket/racks,286,"Cutlery, tools and general hardware"
69241,Stl tanks <300l exc gas,287,Other fabricated metal products
69242,Alu tanks <300l exc gas,287,Other fabricated metal products
69311,Iron/steel ropes/cables,287,Other fabricated metal products
69312,Copper rope/cable non-el,287,Other fabricated metal products
69313,Aluminium ropes/cables,287,Other fabricated metal products
6932,Iron/steel fencing wire,287,Other fabricated metal products
69351,Irn/stl netting/grill,287,Other fabricated metal products
69352,Copper netting/grill/etc,287,Other fabricated metal products
6941,Iron/steel nails etc,287,Other fabricated metal products
69421,Irn/stl nut/bolt/screw,287,Other fabricated metal products
69422,Irn/stl rivet/pin/washer,287,Other fabricated metal products
69431,Copper nail/tack/staple,287,Other fabricated metal products
69432,Copper washers etc,287,Other fabricated metal products
69433,Copper nuts/bolts,287,Other fabricated metal products
6944,Alumin nail/bolt/etc,287,Other fabricated metal products
69741,Irn/st kitchen equip nes,287,Other fabricated metal products
69742,Copper kitchen equip nes,287,Other fabricated metal products
69743,Alumin kitchen equip nes,287,Other fabricated metal products
69744,Iron/steel wool/scourers,287,Other fabricated metal products
69751,Iron/steel sanitary ware,287,Other fabricated metal products
69752,Copper sanitary ware,287,Other fabricated metal products
69753,Aluminium household ware,287,Other fabricated metal products
69781,Domstc food appl non-el.,287,Other fabricated metal products
69782,Metal decor articles,287,Other fabricated metal products
69912,Base metal safes etc,287,Other fabricated metal products
69919,Base mtl bracket/racks,287,Other fabricated metal products
69921,Iron/steel skid chain,287,Other fabricated metal products
69922,Iron/steel chain nes art,287,Other fabricated metal products
69931,Iron/steel needles etc,287,Other fabricated metal products
69932,Iron/steel pins,287,Other fabricated metal products
69933,Base metal buckles etc,287,Other fabricated metal products
69941,"Iron,steel springs,etc",287,Other fabricated metal products
69942,Copper springs/leaves,287,Other fabricated metal products
69951,Base mtl flexible tubing,287,Other fabricated metal products
69952,Base mtl bells non-elec,287,Other fabricated metal products
69953,Base mtl stoppers/lids,287,Other fabricated metal products
69954,Base mtl name etc plate,287,Other fabricated metal products
69955,Base mtl solder/weld rod,287,Other fabricated metal products
69961,"Iron,steel anchors,part",287,Other fabricated metal products
69962,Non-mal iron casting nes,287,Other fabricated metal products
69963,Iron/steel castings nes,287,Other fabricated metal products
69965,Iron/stl forging nes unw,287,Other fabricated metal products
69967,Irn/stl wire article nes,287,Other fabricated metal products
69969,Irn/steel articles nes,287,Other fabricated metal products
69971,Copper chain/parts,287,Other fabricated metal products
69973,Copper articles nes,287,Other fabricated metal products
69975,Nickel articles nes,287,Other fabricated metal products
69976,Lead articles nes,287,Other fabricated metal products
69977,Zinc articles nes,287,Other fabricated metal products
69978,Tin articles nes,287,Other fabricated metal products
69979,Aluminium articles nes,287,Other fabricated metal products
74991,Ships propellers/blades,287,Other fabricated metal products
89113,Swords/bayonets/etc,287,Other fabricated metal products
89511,Filing cabinet/tray/etc,287,Other fabricated metal products
89512,Bse mtl stationery goods,287,Other fabricated metal products
71211,"Steam turbines, marine",291,"Machinery for  production, use of mech. power"
71219,"Steam turbines, other",291,"Machinery for  production, use of mech. power"
7128,Stm turbine(712.1)parts,291,"Machinery for  production, use of mech. power"
71331,Outboard motors,291,"Machinery for  production, use of mech. power"
71332,Marine spark-ign eng nes,291,"Machinery for  production, use of mech. power"
71333,Marine diesel engines,291,"Machinery for  production, use of mech. power"
71381,Spark-ign piston eng nes,291,"Machinery for  production, use of mech. power"
71382,Diesel engines nes,291,"Machinery for  production, use of mech. power"
71489,Other gas turbines nes,291,"Machinery for  production, use of mech. power"
71499,Parts nes gas turbines,291,"Machinery for  production, use of mech. power"
71811,Hydr turbine/water wheel,291,"Machinery for  production, use of mech. power"
71819,Parts nes hydraul turbin,291,"Machinery for  production, use of mech. power"
71891,Linear hydr power engine,291,"Machinery for  production, use of mech. power"
71892,Linear pneum.power engin,291,"Machinery for  production, use of mech. power"
71893,"Other engines,motors nes",291,"Machinery for  production, use of mech. power"
71899,Parts nes of engines nes,291,"Machinery for  production, use of mech. power"
74211,Garage-type fuel pumps,291,"Machinery for  production, use of mech. power"
74219,Metred liquid pumps nes,291,"Machinery for  production, use of mech. power"
7422,Piston eng fuel/wtr pump,291,"Machinery for  production, use of mech. power"
7423,Concrete pumps,291,"Machinery for  production, use of mech. power"
7424,Reciprocating pumps nes,291,"Machinery for  production, use of mech. power"
7425,Rotary pumps nes,291,"Machinery for  production, use of mech. power"
7426,Centrifugal pumps nes,291,"Machinery for  production, use of mech. power"
74271,Pumps for liquids nes,291,"Machinery for  production, use of mech. power"
74275,Liquid elevators,291,"Machinery for  production, use of mech. power"
74291,Pump parts,291,"Machinery for  production, use of mech. power"
74295,Liquid elevator parts,291,"Machinery for  production, use of mech. power"
74311,Vacuum pumps,291,"Machinery for  production, use of mech. power"
74313,Hand/foot air pumps,291,"Machinery for  production, use of mech. power"
74315,Refrigerator compressors,291,"Machinery for  production, use of mech. power"
74317,Mobile air compressors,291,"Machinery for  production, use of mech. power"
74319,Pumps/etc nes,291,"Machinery for  production, use of mech. power"
7438,Parts for fans/gas pumps,291,"Machinery for  production, use of mech. power"
7461,Ball bearings,291,"Machinery for  production, use of mech. power"
7462,Tapered roller bearings,291,"Machinery for  production, use of mech. power"
7463,Spherical roller bearing,291,"Machinery for  production, use of mech. power"
7464,Needle roller bearings,291,"Machinery for  production, use of mech. power"
7465,Cyl roller bearings nes,291,"Machinery for  production, use of mech. power"
7468,Ball/roller bearings nes,291,"Machinery for  production, use of mech. power"
74691,Bearing ball/needle/roll,291,"Machinery for  production, use of mech. power"
74699,Ball etc bearng part nes,291,"Machinery for  production, use of mech. power"
7471,Pressure reducing valves,291,"Machinery for  production, use of mech. power"
7472,Pneumat/hydraulic valves,291,"Machinery for  production, use of mech. power"
7473,Check valves,291,"Machinery for  production, use of mech. power"
7474,Safety/relief valves,291,"Machinery for  production, use of mech. power"
7478,Taps/cocks/valves nes,291,"Machinery for  production, use of mech. power"
7479,Tap/cock/valve parts,291,"Machinery for  production, use of mech. power"
7481,Transmission shafts,291,"Machinery for  production, use of mech. power"
74821,Ball/roll bearing housng,291,"Machinery for  production, use of mech. power"
