HS - Combined  Product Code,HS - Combined  Product Description,MTN Categories Product Code,MTN Categories Product Description
950659,Other,1003,Manufactured articles n.e.s. - Processed
950661,Lawn-tennis balls,1003,Manufactured articles n.e.s. - Processed
950662,Inflatable,1003,Manufactured articles n.e.s. - Processed
950669,Other,1003,Manufactured articles n.e.s. - Processed
950670,"Ice skates and roller skates, including skating boots with skates attached",1003,Manufactured articles n.e.s. - Processed
950691,"Articles and equipment for general physical exercise, gymnastics or athletics",1003,Manufactured articles n.e.s. - Processed
950699,Other,1003,Manufactured articles n.e.s. - Processed
950710,Fishing rods,1003,Manufactured articles n.e.s. - Processed
950720,"Fish-hooks, whether or not snelled",1003,Manufactured articles n.e.s. - Processed
950730,Fishing reels,1003,Manufactured articles n.e.s. - Processed
950790,Other,1003,Manufactured articles n.e.s. - Processed
950800,"(-2001) Roundabouts, swings, shooting galleries and other ",1003,Manufactured articles n.e.s. - Processed
950810,(2002-) Travelling circuses and travelling menageries,1003,Manufactured articles n.e.s. - Processed
950890,(2002-) Other,1003,Manufactured articles n.e.s. - Processed
960110,Worked ivory and articles of ivory,1003,Manufactured articles n.e.s. - Processed
960190,Other,1003,Manufactured articles n.e.s. - Processed
960200,"Worked vegetable or mineral carving material and articles of these materials; moulded or carved articles of wax, of stearin, of natural gums or natural resins or of modelling pastes, and other moulded or carved articles, not elsewhere specified or include",1003,Manufactured articles n.e.s. - Processed
960310,"- Brooms and brushes, consisting of twigs or other vegetable materials bound together, with or without handles ",1003,Manufactured articles n.e.s. - Processed
960321,"Tooth brushes, including dental-plate brushes",1003,Manufactured articles n.e.s. - Processed
960329,-- Other,1003,Manufactured articles n.e.s. - Processed
960330,"- Artists' brushes, writing brushes and similar brushes for the application of cosmetics",1003,Manufactured articles n.e.s. - Processed
960340,"- Paint, distemper, varnish or similar brushes (other than brushes of subheading 9603.30); paint pads and rollers",1003,Manufactured articles n.e.s. - Processed
960350,"- Other brushes constituting parts of machines, appliances or vehicles",1003,Manufactured articles n.e.s. - Processed
960390,- Other,1003,Manufactured articles n.e.s. - Processed
960400,Hand sieves and hand riddles.,1003,Manufactured articles n.e.s. - Processed
960610,"Pressfasteners, snapfasteners and pressstuds and parts therefor",1003,Manufactured articles n.e.s. - Processed
960621,"Of plastics, not covered with textile material",1003,Manufactured articles n.e.s. - Processed
960622,"Of base metal, not covered with textile material",1003,Manufactured articles n.e.s. - Processed
960629,Other,1003,Manufactured articles n.e.s. - Processed
960630,Button moulds and other parts of buttons; button blanks,1003,Manufactured articles n.e.s. - Processed
960711,Fitted with chain scoops of base metal,1003,Manufactured articles n.e.s. - Processed
960719,Other,1003,Manufactured articles n.e.s. - Processed
960720,Parts,1003,Manufactured articles n.e.s. - Processed
960810,Ball point pens,1003,Manufactured articles n.e.s. - Processed
960820,Felt tipped and other poroustipped pens and markers,1003,Manufactured articles n.e.s. - Processed
960831,Indian ink drawing pens,1003,Manufactured articles n.e.s. - Processed
960839,Other,1003,Manufactured articles n.e.s. - Processed
960840,Propelling or sliding pencils,1003,Manufactured articles n.e.s. - Processed
960850,Sets of articles from two or more of the foregoing subheadings,1003,Manufactured articles n.e.s. - Processed
960860,"Refills for ball point pens, comprising the ball point and inkreservoir",1003,Manufactured articles n.e.s. - Processed
960891,Pen nibs and nib points,1003,Manufactured articles n.e.s. - Processed
960899,Other,1003,Manufactured articles n.e.s. - Processed
960910,"Pencils and crayons, with leads encased in a rigid sheath",1003,Manufactured articles n.e.s. - Processed
960920,"Pencil leads, black or coloured",1003,Manufactured articles n.e.s. - Processed
960990,Other,1003,Manufactured articles n.e.s. - Processed
961000,"Slates and boards, with writing or drawing surfaces, whether or not framed.",1003,Manufactured articles n.e.s. - Processed
961100,"Date, sealing or numbering stamps, and the like (including devices for printing or embossing labels), designed for operating in the hand; handoperated composing sticks and hand printing sets incorporating such composing sticks.",1003,Manufactured articles n.e.s. - Processed
961220,Inkpads,1003,Manufactured articles n.e.s. - Processed
961310,"Pocket lighters, gas fuelled, nonrefillable",1003,Manufactured articles n.e.s. - Processed
961320,"Pocket lighters, gas fuelled, refillable",1003,Manufactured articles n.e.s. - Processed
961330,(-2001) Table lighters,1003,Manufactured articles n.e.s. - Processed
961380,Other lighters,1003,Manufactured articles n.e.s. - Processed
961390,Parts,1003,Manufactured articles n.e.s. - Processed
961410,"(-1995) Roughly shpd blocks of wood or root,for th",1003,Manufactured articles n.e.s. - Processed
961420,(-2006) Pipes and pipe bowls,1003,Manufactured articles n.e.s. - Processed
961490,(-2006) Other,1003,Manufactured articles n.e.s. - Processed
961511,Of hard rubber or plastics,1003,Manufactured articles n.e.s. - Processed
961519,Other,1003,Manufactured articles n.e.s. - Processed
961590,Other,1003,Manufactured articles n.e.s. - Processed
961610,"Scent sprays and similar toilet sprays, and mounts and heads therefor",1003,Manufactured articles n.e.s. - Processed
961620,Powderpuffs and pads for the application of cosmetics or toilet preparations,1003,Manufactured articles n.e.s. - Processed
961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners.",1003,Manufactured articles n.e.s. - Processed
961800,Tailors' dummies and other lay figures; automata and other animated displays used for shop window dressing.,1003,Manufactured articles n.e.s. - Processed
970110,"Paintings, drawings and pastels",1003,Manufactured articles n.e.s. - Processed
970190,Other,1003,Manufactured articles n.e.s. - Processed
970200,"Original engravings, prints and lithographs.",1003,Manufactured articles n.e.s. - Processed
970300,"Original sculptures and statuary, in any material.",1003,Manufactured articles n.e.s. - Processed
970400,"Postage or revenue stamps, stamppostmarks, firstday covers, postal stationery (stamped paper), and the like, used or unused, other than those of heading 49.07.",1003,Manufactured articles n.e.s. - Processed
970500,"Collections and collectors' pieces of zoological, botanical, mineralogical, anatomical, historical, archaeological, palaeontological, ethnographic or numismatic interest.",1003,Manufactured articles n.e.s. - Processed
970600,Antiques of an age exceeding one hundred years.,1003,Manufactured articles n.e.s. - Processed
030110,Ornamental fish,1101,Fish unprocessed
030191,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",1101,Fish unprocessed
030192,Eels (Anguilla spp.),1101,Fish unprocessed
030193,Carp,1101,Fish unprocessed
030199,Other,1101,Fish unprocessed
030211,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",1101,Fish unprocessed
030212,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",1101,Fish unprocessed
030219,Other,1101,Fish unprocessed
030221,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)",1101,Fish unprocessed
030222,Plaice (Pleuronectes platessa),1101,Fish unprocessed
030223,Sole (Solea spp.),1101,Fish unprocessed
030229,Other,1101,Fish unprocessed
030231,Albacore or longfinned tunas (Thunnus alalunga),1101,Fish unprocessed
030232,Yellowfin tunas (Thunnus albacares),1101,Fish unprocessed
030233,Skipjack or stripebellied bonito,1101,Fish unprocessed
030234,(2002-) Bigeye tunas (Thunnus obesus),1101,Fish unprocessed
030235,(2002-) Bluefin tunas (Thunnus thynnus),1101,Fish unprocessed
030236,(2002-) Southern bluefin tunas (Thunnus maccoyii),1101,Fish unprocessed
030239,Other,1101,Fish unprocessed
030240,"Herrings (Clupea harengus, Clupea pallasii), excluding livers and roes",1101,Fish unprocessed
030250,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), excluding livers and roes",1101,Fish unprocessed
030261,"Sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus)",1101,Fish unprocessed
030262,Haddock (Melanogrammus aeglefinus),1101,Fish unprocessed
030263,Coalfish (Pollachius virens),1101,Fish unprocessed
030264,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)",1101,Fish unprocessed
030265,Dogfish and other sharks,1101,Fish unprocessed
030266,Eels (Anguilla spp.),1101,Fish unprocessed
030269,Other,1101,Fish unprocessed
030270,Livers and roes,1101,Fish unprocessed
030310,"(-2001) Pacific salmon (Oncorhynchus nerka, Oncorhynchus g",1101,Fish unprocessed
030311,(2002-) Sockeye salmon (red salmon) (Oncorhynchus nerka),1101,Fish unprocessed
030319,(2002-) Other,1101,Fish unprocessed
030321,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",1101,Fish unprocessed
030322,Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho),1101,Fish unprocessed
030329,Other,1101,Fish unprocessed
030331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)",1101,Fish unprocessed
030332,Plaice (Pleuronectes platessa),1101,Fish unprocessed
030333,Sole (Solea spp.),1101,Fish unprocessed
030339,Other,1101,Fish unprocessed
030341,Albacore or longfinned tunas (Thunnus alalunga),1101,Fish unprocessed
030342,Yellowfin tunas (Thunnus albacares),1101,Fish unprocessed
030343,Skipjack or stripbellied bonito,1101,Fish unprocessed
030344,(2002-) Bigeye tunas (Thunnus obesus),1101,Fish unprocessed
030345,(2002-) Bluefin tunas (Thunnus thynnus),1101,Fish unprocessed
030346,(2002-) Southern bluefin tunas (Thunnus maccoyii),1101,Fish unprocessed
030349,Other,1101,Fish unprocessed
030350,"(-2006) Herrings (Clupea harengus, Clupea pallasii), excluding livers and roes",1101,Fish unprocessed
030360,"(-2006) Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), excluding livers and roes",1101,Fish unprocessed
030371,"Sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus)",1101,Fish unprocessed
030372,Haddock (Melanogrammus aeglefinus),1101,Fish unprocessed
030373,Coalfish (Pollachius virens),1101,Fish unprocessed
030374,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)",1101,Fish unprocessed
030375,Dogfish and other sharks,1101,Fish unprocessed
030376,Eels (Anguilla spp.),1101,Fish unprocessed
030377,"Sea bass (Dicentrarchus labrax, Dicentrarchus punctatus)",1101,Fish unprocessed
030378,"Hake (Merluccius spp., Urophycis spp.)",1101,Fish unprocessed
030379,Other,1101,Fish unprocessed
030380,Livers and roes,1101,Fish unprocessed
030410,(-2006) Fresh or chilled,1101,Fish unprocessed
030420,(-2006) Frozen fillets,1101,Fish unprocessed
030490,(-2006) Other,1101,Fish unprocessed
030611,"Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.)",1101,Fish unprocessed
030612,Lobsters (Homarus spp.),1101,Fish unprocessed
030613,Shrimps and prawns,1101,Fish unprocessed
030614,Crabs,1101,Fish unprocessed
030619,"Other, including flours, meals and pellets of crustaceans, fit for human consumption",1101,Fish unprocessed
030621,"Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.)",1101,Fish unprocessed
030622,Lobsters (Homarus spp.),1101,Fish unprocessed
030623,Shrimps and prawns,1101,Fish unprocessed
030624,Crabs,1101,Fish unprocessed
030629,"Other, including flours, meals and pellets of crustaceans, fit for human consumption",1101,Fish unprocessed
