HS 2007 Product Code,HS 2007 Product Description,CCCN Product Code,CCCN Product Description
721119,"Flat-rolled products of iron/non-alloy steel, of a width of <600mm, not clad/plated/coated, not further worked than hot-rolled, n.e.s. in 72.11",7313B,"Iron,steel manufactured plate,rolled -- of iron or simple steel"
721123,"Flat-rolled products of iron/non-alloy steel, of a width of <600mm, not clad/plated/coated, not further worked than cold-rolled (cold-reduced), containing by weight <0.25% of carbon",7313C,"Iron,steel thin plate,rolled -- of iron or simple steel"
721129,"Flat-rolled products of iron/non-alloy steel, of a width of <600mm, not clad/plated/coated, not further worked than cold-rolled (cold-reduced) (excl. of 7211.23)",7313B,"Iron,steel manufactured plate,rolled -- of iron or simple steel"
721190,"Flat-rolled products of iron/non-alloy steel, of a width of <600mm, not clad/plated/coated, n.e.s. in 72.11",7313A,"Iron,steel heavy plate,rolled -- of iron or simple steel"
721210,"Flat-rolled products of iron/non-alloy steel, of a width of <600mm, plated/coated with tin",7313D,"Tinned plates,sheets"
721220,"Flat-rolled products of iron/non-alloy steel, of a width of <600mm, electrolytically plated/coated with zinc",7313E,"Other iron,steel plates,sheet -- of iron or simple steel"
721230,"Flat-rolled products of iron/non-alloy steel, of a width of <600mm, othw. plated/coated with zinc (excl. electrolytically)",7313E,"Other iron,steel plates,sheet -- of iron or simple steel"
721240,"Flat-rolled products of iron/non-alloy steel, of a width of <600mm, painted/varnished/coated with plastics",7313E,"Other iron,steel plates,sheet -- of iron or simple steel"
721250,"Flat-rolled products of iron/non-alloy steel, of a width of <600mm, othw. plated/\coated (excl. of 7212.10-7212.40)",7313E,"Other iron,steel plates,sheet -- of iron or simple steel"
721260,"Flat-rolled products of iron/non-alloy steel, of a width of <600mm, clad",7313E,"Other iron,steel plates,sheet -- of iron or simple steel"
721310,"Bars & rods, hot-rolled, in irregularly wound coils, of iron/non-alloy steel, containing indentations/ribs/grooves/other deformations produced during the rolling process",7310A,"Iron,simple steel wire rod"
721320,"Bars & rods, hot-rolled, in irregularly wound coils, of iron/non-alloy steel (excl. of 7213.10), of free-cutting steel",7315J,High carbon steel wire rod
721391,"Bars & rods, hot-rolled, in irregularly wound coils, of iron/non-alloy steel (excl. of 7213.10 & 7210.20), of circular cross-section measuring <14mm in diameter",7310A,"Iron,simple steel wire rod"
721399,"Bars & rods, hot-rolled, in irregularly wound coils, of iron/non-alloy steel, n.e.s. in 72.13",7310A,"Iron,simple steel wire rod"
721410,"Bars & rods of iron/non-alloy steel (excl. of 72.13), not further worked than forged",7315M,"Iron,steel bars etc -- of high carbon steel"
721420,"Bars & rods of iron/non-alloy steel (excl. of 72,13), containing indentations/ribs/grooves/other deformations produced during the rolling process/twisted after rolling",7310B,"Iron,steel bars etc -- other,hot-rolled etc"
721430,"Bars & rods of iron/non-alloy steel (excl. of 72.13), of free-cutting steel, not further worked than forged/hot-rolled/hot-drawn/hot-extruded but incl.those twisted after rolling",7315O,"Iron,steel bars etc -- of other alloy steel"
721491,"Bars & rods of iron/non-alloy steel (excl. of 72.13), not further worked than forged/hot-rolled/hot-drawn/hot-extruded but incl. those twisted after rolling, of rectangular (excl. square) cross-section",7310B,"Iron,steel bars etc -- other,hot-rolled etc"
721499,"Bars & rods of iron/non-alloy steel (excl. of 72.13), not further worked than forged/hot-rolled/hot-drawn/hot-extruded but incl. those twisted after rolling (excl. of 7214.10-7214.91)",7310B,"Iron,steel bars etc -- other,hot-rolled etc"
721510,"Bars & rods of iron/non-alloy steel, of free-cutting steel, not further worked than cold-formed/cold-finished",7315O,"Iron,steel bars etc -- of other alloy steel"
721550,"Bars & rods of iron/non-alloy steel other than free-cutting steel, not further worked than cold-formed/cold-finished",7315M,"Iron,steel bars etc -- of high carbon steel"
721590,"Bars & rods of iron/non-alloy steel, n.e.s.",7310C,"Iron,steel bars etc -- other,forged,etc"
721610,"Angles, shapes & sections of iron/non-alloy steel, U / I / H sections of iron/non-alloy steel, not further worked than hot-rolled/hot-drawn/extruded, of a height of <80mm",7311A,"Small u,i,h sections etc"
721621,"Angles, shapes & sections of iron/non-alloy steel, L sections, not further worked than hot-rolled/hot-drawn/extruded, of a height of <80mm",7311A,"Small u,i,h sections etc"
721622,"Angles, shapes & sections of iron/non-alloy steel, T sections, not further worked than hot-rolled/hot-drawn/extruded, of a height of <80mm",7311A,"Small u,i,h sections etc"
721631,"Angles, shapes & sections of iron/non-alloy steel, U sections, not further worked than hot-rolled/hot-drawn/extruded, of a height of 80mm/more",7311B,"Large u,i,h sections etc"
721632,"Angles, shapes & sections of iron/non-alloy steel, I sections, not further worked than hot-rolled/hot-drawn/extruded, of a height of 80mm/more",7311B,"Large u,i,h sections etc"
721633,"Angles, shapes & sections of iron/non-alloy steel, H sections, not further worked than hot-rolled/hot-drawn/extruded, of a height of 80mm/more",7311B,"Large u,i,h sections etc"
721640,"Angles, shapes & sections of iron/non-alloy steel, L / T sections, not further worked than hott-rolled/hot-drawn/extruded, of a height of 80mm/more",7311B,"Large u,i,h sections etc"
721650,"Angles, shapes & sections of iron/non-alloy steel (excl. of 7216.10-7216.40), not further worked than hot-rolled/hot-drawn/extruded",7311C,Other profiles hot-rolled etc
721661,"Angles, shapes & sections of iron/non-alloy steel, not further worked than cold-formed/cold-finished, obt. from flat-rolled products",7311D,Other profiles cold-formed etc
721669,"Angles, shapes & sections of iron/non-alloy steel, not further worked than cold-formed/cold-finished (excl. of 7216.61)",7311D,Other profiles cold-formed etc
721691,"Angles, shapes & sections of iron/non-alloy steel (excl. of 7216.10-7216.69), cold-formed/cold-finished from flat-rolled products",7311B,"Large u,i,h sections etc"
721699,"Angles, shapes & sections of iron/non-alloy steel, n.e.s. in 72.16",7311B,"Large u,i,h sections etc"
721710,"Wire of iron/non-alloy steel, not plated/coated, whether/not polished",7314,"Iron,steel wire (excluding wire rod --of iron or simple steel"
721720,"Wire of iron/non-alloy steel, plated/coated with zinc",7314,"Iron,steel wire (excluding wire rod --of iron or simple steel"
721730,"Wire of iron/non-alloy steel, plated/coated with other base metals",7314,"Iron,steel wire (excluding wire rod --of iron or simple steel"
721790,"Wire of iron/non-alloy steel, n.e.s. in 72.17",7315AI,"Iron,steel wire (excluding wire rod --of high carbon steel"
721810,Stainless steel in ingots & other primary forms,7315B,Stainless steel etc ingots
721891,"Stainless steel, of rectangular (excl. square) cross-section",7315E,Stnls steel etc blooms etc
721899,Semi-finished products of stainless steel (excl. of 7218.91),7315E,Stnls steel etc blooms etc
721911,"Flat-rolled products of stainless steel, of a width of 600mm/more, not further worked than hot-rolled, in coils, of a thickness >10mm",7315H,Stainless steel etc coils
721912,"Flat-rolled products of stainless steel, of a width of 600mm/more, not further worked than hot-rolled, in coils, of a thickness of 4.75mm/more but not >10mm",7315H,Stainless steel etc coils
721913,"Flat-rolled products of stainless steel, of a width of 600mm/more, not further worked than hot-rolled, in coils, of a thickness of 3mm/more but < 4.75mm",7315H,Stainless steel etc coils
721914,"Flat-rolled products of stainless steel, of a width of 600mm/more, not further worked than hot-rolled, in coils, of a thickness of <3mm",7315H,Stainless steel etc coils
721921,"Flat-rolled products of stainless steel, of a width of 600mm/more, not further worked than hot-rolled, not in coils, of a thickness >10mm",7315U,"Iron,steel heavy plate,rolled -- of stainless etc steel"
721922,"Flat-rolled products of stainless steel, of a width of 600mm/more, not further worked than hot-rolled, not in coils, of a thickness of 4.75mm/more but not >10mm",7315U,"Iron,steel heavy plate,rolled -- of stainless etc steel"
721923,"Flat-rolled products of stainless steel, of a width of 600mm/more, not further worked than hot-rolled, not in coils, of a thickness of 3mm/more but <4.75mm",7315X,"Iron,steel medium plate,rolled -- of stainless etc steel"
721924,"Flat-rolled products of stainless steel, of a width of 600mm/more, not further worked than hot-rolled, not in coils, of a thickness of <3mm",7315AA,"Iron,steel thin plate,rolld -- of stainless etc steel"
721931,"Flat-rolled products of stainless steel, of a width of 600mm/more, not further worked than cold-rolled (cold-reduced), of a thickness of 4.75mm/more",7315U,"Iron,steel heavy plate,rolled -- of stainless etc steel"
721932,"Flat-rolled products of stainless steel, of a width of 600mm/more, not further worked than cold-rolled (cold-reduced), of a thickness of 3mm/more but <4.75mm",7315X,"Iron,steel medium plate,rolled -- of stainless etc steel"
721933,"Flat-rolled products of stainless steel, of a width of 600mm/more, not further worked than cold-rolled (cold-reduced), of a thickness >1mm but <3mm",7315AA,"Iron,steel thin plate,rolld -- of stainless etc steel"
721934,"Flat-rolled products of stainless steel, of a width of 600mm/more, not further worked than cold-rolled (cold-reduced), of a thickness of 0.5mm/more but not >1mm",7315AA,"Iron,steel thin plate,rolld -- of stainless etc steel"
721935,"Flat-rolled products of stainless steel, of a width of 600mm/more, not further worked than cold-rolled (cold-reduced), of a thickness of < 0.5mm",7315AA,"Iron,steel thin plate,rolld -- of stainless etc steel"
721990,"Flat-rolled products of stainless steel, of a width of 600mm/more, n.e.s. in 72.19",7315AD,"Other iron,steel plates,sheet -- of stainless etc steel"
722011,"Flat-rolled products of stainless steel, of a width of <600mm, not further worked than hot-rolled, of a thickness of 4.75mm/more",7315U,"Iron,steel heavy plate,rolled -- of stainless etc steel"
722012,"Flat-rolled products of stainless steel, of a width of <600mm, not further worked than hot-rolled, of a thickness of <4.75mm",7315AA,"Iron,steel thin plate,rolld -- of stainless etc steel"
722020,"Flat-rolled products of stainless steel, of a width of <600mm, not further worked than cold-rolled (cold-reduced)",7315AA,"Iron,steel thin plate,rolld -- of stainless etc steel"
722090,"Flat-rolled products of stainless steel, of a width of <600mm, n.e.s. in 72.20",7315AD,"Other iron,steel plates,sheet -- of stainless etc steel"
722100,"Bars & rods, hot-rolled, in irregularly wound coils, of stainless steel",7315K,Stainless steel etc wire rod
722211,"Bars & rods of stainless steel, not further worked than hot-rolled/hot-drawn/extruded, of circular cross-section",7315N,"Iron,steel bars etc -- of stainless etc steel"
722219,"Bars & rods of stainless steel, not further worked than hot-rolled/hot-drawn/extruded other than of circular cross-section",7315N,"Iron,steel bars etc -- of stainless etc steel"
722220,"Bars & rods of stainless steel, not further worked than cold-formed/cold-finished",7315N,"Iron,steel bars etc -- of stainless etc steel"
722230,"Bars & rods of stainless steel, n.e.s. in 72.22",7315N,"Iron,steel bars etc -- of stainless etc steel"
722240,"Angles, shapes & sections of stainless steel",7315Q,Stainless steel etc profiles
722300,Wire of stainless steel,7315AJ,"Iron,steel wire (excluding wire rod --of stainless etc steel"
722410,Ingots & other primary forms of other alloy steel (excl. stainless steel),7315C,Other alloy steel ingots
722490,"Semi-finished products (excl. ingots & other primary forms) of alloy steel other than stainless steel, n.e.s.",7315F,Other alloy steel blooms etc
722511,"Flat-rolled products of silicon-electrical steel, grain-oriented (excl. stainless steel), of a width of 600mm/more",7315Y,"Iron,steel medium plate,rolled -- of other alloy steel"
722519,"Flat-rolled products of silicon-electrical steel, other than grain-oriented (excl. stainless steel), of a width of 600mm/more",7315Y,"Iron,steel medium plate,rolled -- of other alloy steel"
722530,"Other flat-rolled products of other alloy steel, of a width of 600 mm/more, not further worked than hot-rolled, in coils.",7315I,Other alloy steel coils
722540,"Other flat-rolled products of other alloy steel, of a width of 600 mm/more,  not further worked than hot-rolled,  not in coils.",7315AB,"Iron,steel thin plate,rolld -- of other alloy steel"
722550,"Other flat-rolled products of other alloy steel, of a width of 600 mm/more,  not further worked than cold-rolled (cold-reduced),",7315V,"Iron,steel heavy plate,rolled -- of other alloy steel"
722591,"Other n.e.s. in 72.25, flat-rolled products of other alloy steel, of a width of 600 mm/more, of electrolytically plated/coated with zinc.",7315AE,"Other iron,steel plates,sheet -- of other alloy steel"
