HS 1988/92 Product Code,HS 1988/92 Product Description,MTN Categories Product Code,MTN Categories Product Description
401490,Hygienic or pharmaceutical articles of vulcaniz,0303,"Leather, rubber, footwear, finished manufactures"
401511,Surgical gloves,0303,"Leather, rubber, footwear, finished manufactures"
401519,Gloves of vulcanized rubber (excl. surgical glo,0303,"Leather, rubber, footwear, finished manufactures"
401590,Articles of apparel and clothing accessories of,0303,"Leather, rubber, footwear, finished manufactures"
401610,Articles of vulcanized rubber of cellular rubbe,0303,"Leather, rubber, footwear, finished manufactures"
401691,"Floor coverings and mats of vulcanized rubber,",0303,"Leather, rubber, footwear, finished manufactures"
401692,"Erasers, of vulcanized rubber",0303,"Leather, rubber, footwear, finished manufactures"
401693,"Gaskets, washers and other seals, of vulcanized",0303,"Leather, rubber, footwear, finished manufactures"
401694,"Boat or dock fenders, of vulcanized rubber",0303,"Leather, rubber, footwear, finished manufactures"
401695,"Inflatable articles, of vulcanized rubber, nes",0303,"Leather, rubber, footwear, finished manufactures"
401699,"Articles of vulcanized rubber, nes",0303,"Leather, rubber, footwear, finished manufactures"
401700,Hard rubber (eg. ebonite) in all forms; article,0303,"Leather, rubber, footwear, finished manufactures"
420100,"Saddlery and harness for any animal, of any mat",0303,"Leather, rubber, footwear, finished manufactures"
420211,"Trunks, suit-cases..., etc, with outer surface",0303,"Leather, rubber, footwear, finished manufactures"
420219,"Trunks, suit-cases..., etc, nes",0303,"Leather, rubber, footwear, finished manufactures"
420221,"Handbags with outer surface of leather, or comp",0303,"Leather, rubber, footwear, finished manufactures"
420229,"Handbags, nes",0303,"Leather, rubber, footwear, finished manufactures"
420231,"Articles normally carried in pocket or handbag,",0303,"Leather, rubber, footwear, finished manufactures"
420239,"Articles normally carried in pocket or handbag,",0303,"Leather, rubber, footwear, finished manufactures"
420291,"Cases and containers, nes, with outer surface o",0303,"Leather, rubber, footwear, finished manufactures"
420299,"Cases and containers, nes, with outer surface o",0303,"Leather, rubber, footwear, finished manufactures"
420310,Articles of apparel of leather,0303,"Leather, rubber, footwear, finished manufactures"
420321,"Gloves, mittens and mitts for use in sports, of",0303,"Leather, rubber, footwear, finished manufactures"
420329,"Protective gloves, mittens and mitts for trades",0303,"Leather, rubber, footwear, finished manufactures"
420330,Belts and bandoliers of leather or composition,0303,"Leather, rubber, footwear, finished manufactures"
420340,Clothing accessories of leather or composition,0303,"Leather, rubber, footwear, finished manufactures"
420400,Articles of leather used in machinery or mechan,0303,"Leather, rubber, footwear, finished manufactures"
420500,"Articles of leather or of composition leather,",0303,"Leather, rubber, footwear, finished manufactures"
430310,Articles of apparel and clothing accessories of,0303,"Leather, rubber, footwear, finished manufactures"
430390,"Articles of furskin, nes",0303,"Leather, rubber, footwear, finished manufactures"
430400,Artificial fur and articles thereof,0303,"Leather, rubber, footwear, finished manufactures"
640110,Waterproof footwear incorporating a protective,0303,"Leather, rubber, footwear, finished manufactures"
640191,Waterproof footwear covering the knee...,0303,"Leather, rubber, footwear, finished manufactures"
640192,Waterproof footwear covering the ankle but not,0303,"Leather, rubber, footwear, finished manufactures"
640199,Waterproof footwear (not covering the ankle),0303,"Leather, rubber, footwear, finished manufactures"
640211,Ski-boots and cross-country ski footwear of rub,0303,"Leather, rubber, footwear, finished manufactures"
640219,"Sport footwear, nes, of rubber or plastics",0303,"Leather, rubber, footwear, finished manufactures"
640220,"Footwear with thongs plugged into soles, of rub",0303,"Leather, rubber, footwear, finished manufactures"
640230,"Footwear, with metal toe-cap, of rubber or plas",0303,"Leather, rubber, footwear, finished manufactures"
640291,"Footwear, nes, covering the ankle of rubber or",0303,"Leather, rubber, footwear, finished manufactures"
640299,"Footwear, nes, not covering the ankle, of rubbe",0303,"Leather, rubber, footwear, finished manufactures"
640311,"Ski-boots, etc, with rubber, plastics, leather.",0303,"Leather, rubber, footwear, finished manufactures"
640319,"Sports footwear, with rubber, plastics, leather",0303,"Leather, rubber, footwear, finished manufactures"
640320,"Sandles, with leather soles and straps (over in",0303,"Leather, rubber, footwear, finished manufactures"
640330,"Footwear with a wood base, no inner soles or ca",0303,"Leather, rubber, footwear, finished manufactures"
640340,"Footwear, with a metal toe-cap, leather uppers",0303,"Leather, rubber, footwear, finished manufactures"
640351,"Footwear with leather soles and uppers, coverin",0303,"Leather, rubber, footwear, finished manufactures"
640359,"Footwear with leather soles and uppers, not cov",0303,"Leather, rubber, footwear, finished manufactures"
640391,Footwear with rubber... soles and leather upper,0303,"Leather, rubber, footwear, finished manufactures"
640399,"Footwear with rubber... soles, leather uppers,",0303,"Leather, rubber, footwear, finished manufactures"
640411,"Sports footwear,with rubber or plastic soles an",0303,"Leather, rubber, footwear, finished manufactures"
640419,"Other footwear,with rubber or plastic soles and",0303,"Leather, rubber, footwear, finished manufactures"
640420,Footwear with leather or composition leather so,0303,"Leather, rubber, footwear, finished manufactures"
640510,"Footwear, nes, with leather or composition leat",0303,"Leather, rubber, footwear, finished manufactures"
640590,"Footwear, nes",0303,"Leather, rubber, footwear, finished manufactures"
640620,Outer soles and heels of rubber or plastics,0303,"Leather, rubber, footwear, finished manufactures"
640691,"Wooden parts of footwear (excl. uppers, outer s",0303,"Leather, rubber, footwear, finished manufactures"
960500,"Travel sets for personal toilet, sewing or shoe",0303,"Leather, rubber, footwear, finished manufactures"
260111,Non-agglomerated iron ores and concentrates,0401,Ores & waste
260112,Agglomerated iron ores and concentrates,0401,Ores & waste
260120,Roasted iron pyrites,0401,Ores & waste
260200,"Manganese ores and concentrates, with a mangane",0401,Ores & waste
260300,Copper ores and concentrates,0401,Ores & waste
260400,Nickel ores and concentrates,0401,Ores & waste
260500,Cobalt ores and concentrates,0401,Ores & waste
260600,Aluminium ores and concentrates,0401,Ores & waste
260700,Lead ores and concentrates,0401,Ores & waste
260800,Zinc ores and concentrates,0401,Ores & waste
260900,Tin ores and concentrates,0401,Ores & waste
261000,Chromium ores and concentrates,0401,Ores & waste
261100,Tungsten ores and concentrates,0401,Ores & waste
261210,Uranium ores and concentrates,0401,Ores & waste
261220,Thorium ores and concentrates,0401,Ores & waste
261310,Roasted molybdenum ores and concentrates,0401,Ores & waste
261390,Molybdenum ores and concentrates (excl. roasted,0401,Ores & waste
261400,Titanium ores and concentrates,0401,Ores & waste
261510,Zirconium ores and concentrates,0401,Ores & waste
261590,"Niobium, tantalum and vanadium ores and concent",0401,Ores & waste
261610,Silver ores and concentrates,0401,Ores & waste
261690,Precious metal ores and concentrates (excl. sil,0401,Ores & waste
261710,Antimony ores and concentrates,0401,Ores & waste
261790,"Other ores and concentrates, nes",0401,Ores & waste
262011,Hard zinc spelter,0401,Ores & waste
262019,Ash and residues containing mainly zinc (excl.,0401,Ores & waste
262020,Ash and residues containing mainly lead,0401,Ores & waste
262030,Ash and residues containing mainly copper,0401,Ores & waste
262040,Ash and residues containing mainly aluminium,0401,Ores & waste
262050,Ash and residues containing mainly vanadium,0401,Ores & waste
262090,Ash and residues containing other metals or met,0401,Ores & waste
720110,"Pig iron,non-alloy,containing by wt.=<0.5% of p",0402,Semi-finished manufactures
720120,"Pig iron,non-alloy,containing by wt. >0.5% of p",0402,Semi-finished manufactures
720130,"Pig iron, alloy in primary forms",0402,Semi-finished manufactures
720140,Spiegeleisen in primary forms,0402,Semi-finished manufactures
720211,"Ferro-manganese, containing by weight more than",0402,Semi-finished manufactures
720219,"Ferro-manganese, nes",0402,Semi-finished manufactures
720221,"Ferro-silicon, containing by weight more than 5",0402,Semi-finished manufactures
720229,"Ferro-silicon, nes",0402,Semi-finished manufactures
720230,Ferro-silico-manganese,0402,Semi-finished manufactures
720241,Ferro-chromium containing by weight more than 4,0402,Semi-finished manufactures
720249,"Ferro-chromium, nes",0402,Semi-finished manufactures
720250,Ferro-silico-chromium,0402,Semi-finished manufactures
720260,Ferro-nickel,0402,Semi-finished manufactures
720270,Ferro-molybdenum,0402,Semi-finished manufactures
720280,Ferro-tungsten and ferro-silico-tungsten,0402,Semi-finished manufactures
720291,Ferro-titanium and ferro-silico-titanium,0402,Semi-finished manufactures
720292,Ferro-vanadium,0402,Semi-finished manufactures
720293,Ferro-niobium,0402,Semi-finished manufactures
720299,"Ferro-alloys, nes",0402,Semi-finished manufactures
720310,Ferrous products obtained by direct reduction o,0402,Semi-finished manufactures
720390,"Spongy ferrous products, or iron having a minim",0402,Semi-finished manufactures
720410,"Waste and scrap, cast iron",0402,Semi-finished manufactures
720421,"Waste and scrap, stainless steel",0402,Semi-finished manufactures
720429,"Waste and scrap, of alloy steel, other than sta",0402,Semi-finished manufactures
720430,"Waste and scrap, of tinned iron or steel",0402,Semi-finished manufactures
720441,"Ferrous waste and scrap,i or s,from the mechani",0402,Semi-finished manufactures
720449,"Ferrous waste and scrap, iron or steel, nes",0402,Semi-finished manufactures
720450,"Remelting scrap ingots, of iron or steel",0402,Semi-finished manufactures
720510,Granules of pig iron or spiegeleisen,0402,Semi-finished manufactures
720521,"Powders, alloy steel",0402,Semi-finished manufactures
720529,"Powders, iron or steel, other than alloy",0402,Semi-finished manufactures
720610,"Ingots, iron or non-alloy steel, of a purity of",0402,Semi-finished manufactures
720690,"Primary forms, iron or non-alloy steel, nes, of",0402,Semi-finished manufactures
720711,"Semi-fin prod,i/nas,rect/sq cross-sect cntg by",0402,Semi-finished manufactures
720712,"Semi-fin prod,iron or n-al steel,rect/ sq cross",0402,Semi-finished manufactures
720719,"Semi-fin prod, iron or non-alloy steel, cntg by",0402,Semi-finished manufactures
720720,"Semi-fin prod, iron or non-alloy steel, w/ carb",0402,Semi-finished manufactures
720811,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, >",0402,Semi-finished manufactures
720812,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, 4",0402,Semi-finished manufactures
720813,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, 3",0402,Semi-finished manufactures
720814,"Flat rolled prod, i/nas, in coil, hr, =>600mm w",0402,Semi-finished manufactures
720821,"Flat rolled prod, i/nas, in coil, hr, =>600mm w",0402,Semi-finished manufactures
720822,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, 4",0402,Semi-finished manufactures
720823,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, 3",0402,Semi-finished manufactures
720824,"Flat rlld prod, i/nas, in coil, hr,=>600mm w, l",0402,Semi-finished manufactures
720831,"Flat rolled prod, i/nas,nic,hr,=>600mm width, =",0402,Semi-finished manufactures
720832,"Flat rolled prod, i/nas, nic, hr =>600mm wide,",0402,Semi-finished manufactures
720833,"Flat rlld prod, i/nas, nic, hr=>600mm w, 4.75mm",0402,Semi-finished manufactures
720834,"Flat rolled prod, i/nas,nic,hr=>600mm wide, 3mm",0402,Semi-finished manufactures
720835,"Flat rolled prod, i/nas,nic,hr=>600mm wide, les",0402,Semi-finished manufactures
720841,"Flat rolled prod, i/nas, nic, hr 600mm =<width",0402,Semi-finished manufactures
720842,"Flat rolled prod, i/nas, not in coil, hr =>600m",0402,Semi-finished manufactures
720843,"Flat rlld prod, i/nas, not in coil, hr=>600mm w",0402,Semi-finished manufactures
720844,"Flat rolled prod, i/nas, not in coil, hr =>600m",0402,Semi-finished manufactures
720845,"Flat rolled prod, i/nas, not in coil, hr =>600m",0402,Semi-finished manufactures
720890,"Flat rolled prod, i/nas, not further worked tha",0402,Semi-finished manufactures
720911,"Flat rolled prod, i/nas, in coil, cr, =>600mm w",0402,Semi-finished manufactures
720912,"Flat rlld prod, i/nas, in coil, cr,=>600mm w, 1",0402,Semi-finished manufactures
