HS 1988/92 Product Code,HS 1988/92 Product Description,GTAP Product Code,GTAP Product Description
841451,"Fans: table,roof etc with a self-cont elec mtr",41,OME - Machinery and equipment n.e.c.
841459,Fans nes,41,OME - Machinery and equipment n.e.c.
841460,Hoods having a maximum horizontal side not exce,41,OME - Machinery and equipment n.e.c.
841480,"Air or gas compressors, hoods",41,OME - Machinery and equipment n.e.c.
841490,"Parts of vacuum pumps, compressors, fans, blowe",41,OME - Machinery and equipment n.e.c.
841510,"Air conditioning machines window or wall types,",41,OME - Machinery and equipment n.e.c.
841581,Air cond mach nes inc a ref unit and a valve fo,41,OME - Machinery and equipment n.e.c.
841582,"Air cond mach nes, inc a refrigerating unit",41,OME - Machinery and equipment n.e.c.
841583,"Air cond mach nes, not incorporating refrigerat",41,OME - Machinery and equipment n.e.c.
841590,Parts of air conditioning machines,41,OME - Machinery and equipment n.e.c.
841610,Furnace burners for liquid fuel,41,OME - Machinery and equipment n.e.c.
841620,"Furnace burners nes, including combination burn",41,OME - Machinery and equipment n.e.c.
841630,"Mech.stokers, mech.grates, mech.ash dischargers",41,OME - Machinery and equipment n.e.c.
841690,"Parts of furnace burners,mech stokers grates,as",41,OME - Machinery and equipment n.e.c.
841710,"Furnaces&ovens n-elec for the roast,melt or h-t",41,OME - Machinery and equipment n.e.c.
841720,"Bakery ovens, including biscuit ovens, non-elec",41,OME - Machinery and equipment n.e.c.
841780,"Industrial or lab furnaces & ovens, inc inciner",41,OME - Machinery and equipment n.e.c.
841790,Parts of industrial or lab furnaces & ovens inc,41,OME - Machinery and equipment n.e.c.
841810,"Combined refrigerator-freezers, fitted with sep",41,OME - Machinery and equipment n.e.c.
841821,"Refrigerators, household type, compression-type",41,OME - Machinery and equipment n.e.c.
841822,"Refrigerators, household type, absorption-type,",41,OME - Machinery and equipment n.e.c.
841829,"Refrigerators, household type, nes",41,OME - Machinery and equipment n.e.c.
841830,"Freezers of the chest type, not exceeding 800 l",41,OME - Machinery and equipment n.e.c.
841840,"Freezers of the upright type, not exceeding 900",41,OME - Machinery and equipment n.e.c.
841850,"Other refrigerating or freezing chests,cabinets",41,OME - Machinery and equipment n.e.c.
841861,Compression type refrigrting or freez equip who,41,OME - Machinery and equipment n.e.c.
841869,Refrigerating or freezing equipment nes,41,OME - Machinery and equipment n.e.c.
841891,Furniture designed to receive refrigerating or,41,OME - Machinery and equipment n.e.c.
841899,"Parts of refrigerating or freezing equipment, n",41,OME - Machinery and equipment n.e.c.
841911,Instantaneous gas water heaters,41,OME - Machinery and equipment n.e.c.
841919,"Instantaneous or storage water heaters, non-ele",41,OME - Machinery and equipment n.e.c.
841920,"Medical, surgical or laboratory sterilizers",41,OME - Machinery and equipment n.e.c.
841931,Dryers for agricultural products,41,OME - Machinery and equipment n.e.c.
841932,"Dryers for wood, paper pulp, paper or paperboar",41,OME - Machinery and equipment n.e.c.
841939,"Non-domestic, non-electric dryers nes",41,OME - Machinery and equipment n.e.c.
841940,Distilling or rectifying plant,41,OME - Machinery and equipment n.e.c.
841950,"Heat exchange units, non-domestic, non-electric",41,OME - Machinery and equipment n.e.c.
841960,Machinery for liquefying air or other gases,41,OME - Machinery and equipment n.e.c.
841981,Machinery for making hot drinks or for cooking,41,OME - Machinery and equipment n.e.c.
841989,"Machinery, plant or laboratory equip for treat",41,OME - Machinery and equipment n.e.c.
841990,"Parts of machinery, plant and equipment of head",41,OME - Machinery and equipment n.e.c.
842010,"Calendering or rolling machines, excluding for",41,OME - Machinery and equipment n.e.c.
842091,"Cylinders for calendering or rolling mach, excl",41,OME - Machinery and equipment n.e.c.
842099,"Parts of calendering or rolling mach nes, exclu",41,OME - Machinery and equipment n.e.c.
842111,Cream separators,41,OME - Machinery and equipment n.e.c.
842112,"Clothes-dryers, centrifugal",41,OME - Machinery and equipment n.e.c.
842119,Centrifuges nes,41,OME - Machinery and equipment n.e.c.
842121,Filtering or purifying machinery and apparatus,41,OME - Machinery and equipment n.e.c.
842122,Filtering or purifying machinery and apparatus,41,OME - Machinery and equipment n.e.c.
842123,Oil or petrol-filters for internal combustion e,41,OME - Machinery and equipment n.e.c.
842129,Filtering or purifying machinery and apparatus,41,OME - Machinery and equipment n.e.c.
842131,Intake air filters for internal combustion engi,41,OME - Machinery and equipment n.e.c.
842139,Filtering or purifying machinery and apparatus,41,OME - Machinery and equipment n.e.c.
842191,"Parts of centrifuges, including centrifugal dry",41,OME - Machinery and equipment n.e.c.
842199,Parts for filtering or purifying mchy & apparat,41,OME - Machinery and equipment n.e.c.
842211,Dish washing machines of the HH type,41,OME - Machinery and equipment n.e.c.
842219,Dish washing machines nes,41,OME - Machinery and equipment n.e.c.
842220,Machinery for cleaning or drying bottles or con,41,OME - Machinery and equipment n.e.c.
842230,Mach for fil/clos/seal/etc.btle/can/box/bag/ctn,41,OME - Machinery and equipment n.e.c.
842240,Packing or wrapping machinery nes,41,OME - Machinery and equipment n.e.c.
842290,"Pts of dish washing,cleaning or drying containe",41,OME - Machinery and equipment n.e.c.
842310,"Personal weighing machines, including baby scal",41,OME - Machinery and equipment n.e.c.
842320,Scales for continuous weighing of goods on conv,41,OME - Machinery and equipment n.e.c.
842330,"Constant weight scales, including hopper scales",41,OME - Machinery and equipment n.e.c.
842381,Weighing machinery having a maximum weighing ca,41,OME - Machinery and equipment n.e.c.
842382,Weighing machinery having a maximum weighing ca,41,OME - Machinery and equipment n.e.c.
842389,"Weighing machinery, nes",41,OME - Machinery and equipment n.e.c.
842390,Weighing machine weights of all kinds; parts of,41,OME - Machinery and equipment n.e.c.
842410,"Fire extinguishers, whether or not charged",41,OME - Machinery and equipment n.e.c.
842420,Spray guns and similar appliances,41,OME - Machinery and equipment n.e.c.
842430,Steam or sand blasting machines and similar jet,41,OME - Machinery and equipment n.e.c.
842481,Mech appl for proj/disp or spraying liquids or,41,OME - Machinery and equipment n.e.c.
842489,Mech appl (whether or not hand-op) for proj/dis,41,OME - Machinery and equipment n.e.c.
842490,Pts of mech app (hand-op or not) for proj/disp,41,OME - Machinery and equipment n.e.c.
842511,Pulley tackle/hoists electric (exc skip hoists/,41,OME - Machinery and equipment n.e.c.
842519,Pulley tackle/hoists nes (exc skip hoists or ho,41,OME - Machinery and equipment n.e.c.
842520,Pit-head winding gear winches specially designe,41,OME - Machinery and equipment n.e.c.
842531,Winches or capstans nes powered by electric mot,41,OME - Machinery and equipment n.e.c.
842539,Winches or captsans nes,41,OME - Machinery and equipment n.e.c.
842541,Built-in jacking systems of a type used in gara,41,OME - Machinery and equipment n.e.c.
842542,Jacks & hoists nes hydraulic,41,OME - Machinery and equipment n.e.c.
842549,Jacks & hoists nes,41,OME - Machinery and equipment n.e.c.
842611,Gantry & overhead travelling cranes on fixed su,41,OME - Machinery and equipment n.e.c.
842612,Mobile lifting frames on tyres and straddle car,41,OME - Machinery and equipment n.e.c.
842619,Transporter or bridge cranes,41,OME - Machinery and equipment n.e.c.
842620,Tower cranes,41,OME - Machinery and equipment n.e.c.
842630,Portal or pedestal jib cranes,41,OME - Machinery and equipment n.e.c.
842641,Derricks/cranes or works trucks fitted with a c,41,OME - Machinery and equipment n.e.c.
842649,"Derricks, cranes or work trucks fitted with a c",41,OME - Machinery and equipment n.e.c.
842691,Cranes designed for mounting on road vehicles,41,OME - Machinery and equipment n.e.c.
842699,Cranes or derricks nes,41,OME - Machinery and equipment n.e.c.
842710,Self-propelled works trucks powered by an elect,41,OME - Machinery and equipment n.e.c.
842720,Self-propelled works trucks nes,41,OME - Machinery and equipment n.e.c.
842790,Trucks fitted with lifting or handling equipmen,41,OME - Machinery and equipment n.e.c.
842810,Lifts and skip hoists,41,OME - Machinery and equipment n.e.c.
842820,Pneumatic elevators and conveyors,41,OME - Machinery and equipment n.e.c.
842831,Cont-action elevators/conveyors for goods/mat s,41,OME - Machinery and equipment n.e.c.
842832,"Cont-action elevators/conveyors for goods/mat,",41,OME - Machinery and equipment n.e.c.
842833,"Cont-action elevators/conveyors for goods/mat,",41,OME - Machinery and equipment n.e.c.
842839,Cont-action elevators/conveyors for goods/mat n,41,OME - Machinery and equipment n.e.c.
842840,Escalators and moving walkways,41,OME - Machinery and equipment n.e.c.
842850,Wagon handling equipment,41,OME - Machinery and equipment n.e.c.
842860,"Teleferics,chair-lifts,ski-draglines; traction",41,OME - Machinery and equipment n.e.c.
842890,"Lifting, handling, loading or unloading machine",41,OME - Machinery and equipment n.e.c.
842911,"Bulldozers and angledozers, crawler type",41,OME - Machinery and equipment n.e.c.
842919,"Bulldozers and angledozers, wheeled",41,OME - Machinery and equipment n.e.c.
842920,"Graders and levellers, self-propelled",41,OME - Machinery and equipment n.e.c.
842930,"Scrapers, self-propelled",41,OME - Machinery and equipment n.e.c.
842940,"Tamping machines and road rollers, self-propell",41,OME - Machinery and equipment n.e.c.
842951,Front end shovel loaders,41,OME - Machinery and equipment n.e.c.
842952,Shovels and excavators with a 360 revolving sup,41,OME - Machinery and equipment n.e.c.
842959,Self-propelled excavating machinery nes,41,OME - Machinery and equipment n.e.c.
843010,Pile-drivers and pile-extractors,41,OME - Machinery and equipment n.e.c.
843020,"Snow-ploughs and snow-blowers, not self-propell",41,OME - Machinery and equipment n.e.c.
843031,"Coal or rock cutters, self-propelled",41,OME - Machinery and equipment n.e.c.
843039,"Coal or rock cutters, not self-propelled",41,OME - Machinery and equipment n.e.c.
843041,"Boring or sinking machinery nes, self-propelled",41,OME - Machinery and equipment n.e.c.
843049,"Boring or sinking machinery nes, not self-prope",41,OME - Machinery and equipment n.e.c.
843050,"Construction equipment, self-propelled nes",41,OME - Machinery and equipment n.e.c.
843061,"Tamping or compacting machinery, not self-prope",41,OME - Machinery and equipment n.e.c.
843062,"Scrapers, not self-propelled",41,OME - Machinery and equipment n.e.c.
843069,"Construction equipment, not self-propelled nes",41,OME - Machinery and equipment n.e.c.
843110,Parts of machinery of heading No 84.25,41,OME - Machinery and equipment n.e.c.
843120,Parts of fork-lift and other works trucks fitte,41,OME - Machinery and equipment n.e.c.
843131,"Parts of lifts, skip hoist or escalators",41,OME - Machinery and equipment n.e.c.
843139,"Parts of lifting, handling, loading or unloadin",41,OME - Machinery and equipment n.e.c.
843141,"Buckets, shovels, grabs and grips of excavating",41,OME - Machinery and equipment n.e.c.
843142,Bulldozer and angledozer blades,41,OME - Machinery and equipment n.e.c.
843143,"Parts of boring or sinking machinery, whether o",41,OME - Machinery and equipment n.e.c.
843149,"Parts of cranes, work-trucks, shovels, and othe",41,OME - Machinery and equipment n.e.c.
843210,Ploughs,41,OME - Machinery and equipment n.e.c.
843221,Disc harrows,41,OME - Machinery and equipment n.e.c.
843229,"Scarifiers, cultivators, weeders and hoes",41,OME - Machinery and equipment n.e.c.
843230,"Seeders, planters and transplanters",41,OME - Machinery and equipment n.e.c.
843240,Manure spreaders and fertiliser distributors,41,OME - Machinery and equipment n.e.c.
843280,"Rollers, stone-removers and oth soil preparatio",41,OME - Machinery and equipment n.e.c.
843290,Parts for rollers and other soil preparation or,41,OME - Machinery and equipment n.e.c.
843311,"Mowers, powered, lawn, with horizontal cutting",41,OME - Machinery and equipment n.e.c.
843319,"Mowers, powered, lawn, nes",41,OME - Machinery and equipment n.e.c.
843320,Mowers for hay etc including cutter bars for tr,41,OME - Machinery and equipment n.e.c.
843330,Hay tedders and rakes and other haymaking machi,41,OME - Machinery and equipment n.e.c.
843340,"Straw or fodder balers, including pick-up baler",41,OME - Machinery and equipment n.e.c.
843351,Combine harvester-threshers,41,OME - Machinery and equipment n.e.c.
843352,Threshing machinery nes,41,OME - Machinery and equipment n.e.c.
843353,Root or tuber harvesting machines,41,OME - Machinery and equipment n.e.c.
843359,Harvesting machinery nes,41,OME - Machinery and equipment n.e.c.
843360,"Machines for cleaning, sorting or grading eggs,",41,OME - Machinery and equipment n.e.c.
